run_id,scenario,window_index,window_start_ts,window_end_ts,ip,role,flow_count,packet_count,byte_count,unique_peer_ip_count,unique_peer_port_count,peer_ip_entropy,peer_port_entropy,syn_flow_count,syn_flow_ratio,mean_flow_duration,mean_packets_per_flow,packet_rate_pps,byte_rate_bps
run_001,port_scan,0,1726135200.361655,1726135210.361655,10.0.0.74,src,1,2,80,1,1,-0.0,-0.0,1,1.0,0.152967,2.0,0.2,8.0
run_001,port_scan,0,1726135200.361655,1726135210.361655,10.0.0.82,src,1,3,120,1,1,-0.0,-0.0,1,1.0,0.152498,3.0,0.3,12.0
run_001,port_scan,0,1726135200.361655,1726135210.361655,10.0.0.84,src,1,3,120,1,1,-0.0,-0.0,1,1.0,0.187956,3.0,0.3,12.0
run_001,port_scan,0,1726135200.361655,1726135210.361655,10.0.0.88,src,1,4,174,1,1,-0.0,-0.0,0,0.0,0.120221,4.0,0.4,17.4
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.138,dst,1,7,280,1,1,-0.0,-0.0,0,0.0,2.089992,7.0,0.7,28.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.140,dst,1,6,240,1,1,-0.0,-0.0,0,0.0,1.348631,6.0,0.6,24.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.142,dst,1,5,200,1,1,-0.0,-0.0,0,0.0,0.952883,5.0,0.5,20.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.158,dst,1,2,56,1,1,-0.0,-0.0,0,0.0,0.306939,2.0,0.2,5.6
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.40,dst,1,2,91,1,1,-0.0,-0.0,0,0.0,0.047152,2.0,0.2,9.1
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.1.91,dst,5,13,520,5,5,2.321928,2.321928,5,1.0,0.193869,2.6,1.3,52.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.103,src,1,2,80,1,1,-0.0,-0.0,1,1.0,0.134234,2.0,0.2,8.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.109,src,1,2,91,1,1,-0.0,-0.0,0,0.0,0.047152,2.0,0.2,9.1
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.119,src,1,7,280,1,1,-0.0,-0.0,0,0.0,2.089992,7.0,0.7,28.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.169,src,1,5,200,1,1,-0.0,-0.0,0,0.0,0.952883,5.0,0.5,20.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.178,src,1,3,120,1,1,-0.0,-0.0,1,1.0,0.26337,3.0,0.3,12.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.196,src,1,2,80,1,1,-0.0,-0.0,1,1.0,0.039539,2.0,0.2,8.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.205,src,1,3,120,1,1,-0.0,-0.0,1,1.0,0.272878,3.0,0.3,12.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.246,src,1,3,120,1,1,-0.0,-0.0,1,1.0,0.259324,3.0,0.3,12.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.66,src,1,6,240,1,1,-0.0,-0.0,0,0.0,1.348631,6.0,0.6,24.0
run_001,port_scan,1,1726135210.361655,1726135220.361655,10.0.0.69,src,1,2,56,1,1,-0.0,-0.0,0,0.0,0.306939,2.0,0.2,5.6
run_001,port_scan,2,1726135220.361655,1726135230.361655,10.0.1.103,dst,1,4,160,1,1,-0.0,-0.0,0,0.0,0.689253,4.0,0.4,16.0
run_001,port_scan,2,1726135220.361655,1726135230.361655,10.0.1.43,dst,1,4,180,1,1,-0.0,-0.0,0,0.0,0.191324,4.0,0.4,18.0
run_001,port_scan,2,1726135220.361655,1726135230.361655,10.0.0.189,src,1,4,160,1,1,-0.0,-0.0,0,0.0,0.689253,4.0,0.4,16.0
run_001,port_scan,2,1726135220.361655,1726135230.361655,10.0.0.207,src,1,4,180,1,1,-0.0,-0.0,0,0.0,0.191324,4.0,0.4,18.0
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.112,dst,1,2,85,1,1,-0.0,-0.0,0,0.0,0.09112,2.0,0.2,8.5
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.14,dst,1,4,112,1,1,-0.0,-0.0,0,0.0,0.79134,4.0,0.4,11.2
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.192,dst,7,240,231347,7,7,2.807355,2.807355,0,0.0,4.394316,34.285714,24.0,23134.7
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.206,dst,1,3,151,1,1,-0.0,-0.0,0,0.0,0.027654,3.0,0.3,15.1
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.28,dst,6,229,223951,6,6,2.584963,2.584963,0,0.0,5.005748,38.166667,22.9,22395.1
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.53,dst,1,6,240,1,1,-0.0,-0.0,0,0.0,0.904366,6.0,0.6,24.0
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.1.84,dst,7,254,244069,7,7,2.807355,2.807355,0,0.0,5.031223,36.285714,25.4,24406.9
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.107,src,1,43,42448,1,1,-0.0,-0.0,0,0.0,5.272598,43.0,4.3,4244.8
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.11,src,1,45,42967,1,1,-0.0,-0.0,0,0.0,6.233452,45.0,4.5,4296.7
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.111,src,1,39,37649,1,1,-0.0,-0.0,0,0.0,5.788068,39.0,3.9,3764.9
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.119,src,1,4,112,1,1,-0.0,-0.0,0,0.0,0.79134,4.0,0.4,11.2
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.124,src,1,33,31516,1,1,-0.0,-0.0,0,0.0,3.566,33.0,3.3,3151.6
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.134,src,1,3,151,1,1,-0.0,-0.0,0,0.0,0.027654,3.0,0.3,15.1
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.141,src,1,34,32530,1,1,-0.0,-0.0,0,0.0,4.386252,34.0,3.4,3253.0
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.183,src,1,37,33523,1,1,-0.0,-0.0,0,0.0,4.992734,37.0,3.7,3352.3
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.191,src,1,2,85,1,1,-0.0,-0.0,0,0.0,0.09112,2.0,0.2,8.5
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.192,src,1,28,26739,1,1,-0.0,-0.0,0,0.0,4.160649,28.0,2.8,2673.9
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.207,src,1,45,43894,1,1,-0.0,-0.0,0,0.0,6.227507,45.0,4.5,4389.4
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.209,src,1,29,28746,1,1,-0.0,-0.0,0,0.0,4.017184,29.0,2.9,2874.6
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.224,src,1,30,30397,1,1,-0.0,-0.0,0,0.0,2.914335,30.0,3.0,3039.7
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.232,src,1,41,40774,1,1,-0.0,-0.0,0,0.0,5.319977,41.0,4.1,4077.4
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.246,src,1,39,35157,1,1,-0.0,-0.0,0,0.0,5.5089,39.0,3.9,3515.7
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.254,src,2,40,32501,2,1,1.0,-0.0,0,0.0,2.774932,20.0,4.0,3250.1
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.26,src,1,36,33849,1,1,-0.0,-0.0,0,0.0,4.860092,36.0,3.6,3384.9
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.32,src,1,33,33388,1,1,-0.0,-0.0,0,0.0,3.340586,33.0,3.3,3338.8
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.42,src,1,38,39453,1,1,-0.0,-0.0,0,0.0,4.810013,38.0,3.8,3945.3
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.63,src,1,33,32311,1,1,-0.0,-0.0,0,0.0,4.485334,33.0,3.3,3231.1
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.67,src,1,28,27355,1,1,-0.0,-0.0,0,0.0,4.509163,28.0,2.8,2735.5
run_001,exfiltration,0,1726135200.205132,1726135210.205132,10.0.0.88,src,2,78,74410,2,2,1.0,1.0,0,0.0,5.487457,39.0,7.8,7441.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.1.111,dst,1,4,188,1,1,-0.0,-0.0,0,0.0,0.075892,4.0,0.4,18.8
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.1.123,dst,1,5,200,1,1,-0.0,-0.0,0,0.0,0.841874,5.0,0.5,20.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.1.144,dst,1,4,190,1,1,-0.0,-0.0,0,0.0,0.065942,4.0,0.4,19.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.1.153,dst,1,3,143,1,1,-0.0,-0.0,0,0.0,0.11968,3.0,0.3,14.3
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.1.214,dst,1,7,280,1,1,-0.0,-0.0,0,0.0,1.023201,7.0,0.7,28.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.0.17,src,1,4,188,1,1,-0.0,-0.0,0,0.0,0.075892,4.0,0.4,18.8
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.0.175,src,1,4,190,1,1,-0.0,-0.0,0,0.0,0.065942,4.0,0.4,19.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.0.211,src,1,3,143,1,1,-0.0,-0.0,0,0.0,0.11968,3.0,0.3,14.3
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.0.49,src,1,7,280,1,1,-0.0,-0.0,0,0.0,1.023201,7.0,0.7,28.0
run_001,exfiltration,1,1726135210.205132,1726135220.205132,10.0.0.7,src,1,5,200,1,1,-0.0,-0.0,0,0.0,0.841874,5.0,0.5,20.0
run_001,exfiltration,2,1726135220.205132,1726135230.205132,10.0.1.223,dst,1,6,240,1,1,-0.0,-0.0,0,0.0,1.283118,6.0,0.6,24.0
run_001,exfiltration,2,1726135220.205132,1726135230.205132,10.0.0.16,src,1,6,240,1,1,-0.0,-0.0,0,0.0,1.283118,6.0,0.6,24.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.108,dst,1,2,82,1,1,-0.0,-0.0,0,0.0,0.018008,2.0,0.2,8.2
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.133,dst,1,4,168,1,1,-0.0,-0.0,0,0.0,0.109272,4.0,0.4,16.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.186,dst,1,3,148,1,1,-0.0,-0.0,0,0.0,0.109347,3.0,0.3,14.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.2,dst,1,4,160,1,1,-0.0,-0.0,0,0.0,0.92398,4.0,0.4,16.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.231,dst,1,4,180,1,1,-0.0,-0.0,0,0.0,0.19932,4.0,0.4,18.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.30,dst,10,131,47203,9,10,3.121928,3.321928,0,0.0,0.61598,13.1,13.1,4720.3
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.53,dst,9,92,31308,9,9,3.169925,3.169925,0,0.0,0.41548,10.222222,9.2,3130.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.1.8,dst,1,4,160,1,1,-0.0,-0.0,0,0.0,0.564425,4.0,0.4,16.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.112,src,1,13,4505,1,1,-0.0,-0.0,0,0.0,0.718041,13.0,1.3,450.5
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.126,src,1,16,5834,1,1,-0.0,-0.0,0,0.0,0.56338,16.0,1.6,583.4
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.127,src,1,12,3988,1,1,-0.0,-0.0,0,0.0,0.452658,12.0,1.2,398.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.135,src,1,3,148,1,1,-0.0,-0.0,0,0.0,0.109347,3.0,0.3,14.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.14,src,1,7,1679,1,1,-0.0,-0.0,0,0.0,0.267468,7.0,0.7,167.9
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.16,src,1,16,6257,1,1,-0.0,-0.0,0,0.0,0.832862,16.0,1.6,625.7
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.160,src,1,16,6817,1,1,-0.0,-0.0,0,0.0,0.712352,16.0,1.6,681.7
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.17,src,1,13,5599,1,1,-0.0,-0.0,0,0.0,0.511307,13.0,1.3,559.9
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.184,src,1,10,3529,1,1,-0.0,-0.0,0,0.0,0.33923,10.0,1.0,352.9
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.186,src,1,4,168,1,1,-0.0,-0.0,0,0.0,0.109272,4.0,0.4,16.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.198,src,1,12,4057,1,1,-0.0,-0.0,0,0.0,0.572056,12.0,1.2,405.7
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.211,src,1,4,160,1,1,-0.0,-0.0,0,0.0,0.564425,4.0,0.4,16.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.215,src,1,8,2857,1,1,-0.0,-0.0,0,0.0,0.195716,8.0,0.8,285.7
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.218,src,1,13,4545,1,1,-0.0,-0.0,0,0.0,0.624895,13.0,1.3,454.5
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.224,src,1,8,2352,1,1,-0.0,-0.0,0,0.0,0.343707,8.0,0.8,235.2
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.238,src,2,25,8206,1,1,-0.0,-0.0,0,0.0,0.539954,12.5,2.5,820.6
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.24,src,1,4,180,1,1,-0.0,-0.0,0,0.0,0.19932,4.0,0.4,18.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.240,src,1,10,3681,1,1,-0.0,-0.0,0,0.0,0.484221,10.0,1.0,368.1
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.27,src,1,2,82,1,1,-0.0,-0.0,0,0.0,0.018008,2.0,0.2,8.2
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.28,src,1,4,160,1,1,-0.0,-0.0,0,0.0,0.92398,4.0,0.4,16.0
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.29,src,1,8,1633,1,1,-0.0,-0.0,0,0.0,0.46096,8.0,0.8,163.3
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.36,src,1,9,2758,1,1,-0.0,-0.0,0,0.0,0.37578,9.0,0.9,275.8
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.61,src,1,12,4041,1,1,-0.0,-0.0,0,0.0,0.53541,12.0,1.2,404.1
run_001,encrypted_anomaly,0,1726135201.582587,1726135211.582587,10.0.0.81,src,1,15,6173,1,1,-0.0,-0.0,0,0.0,0.829171,15.0,1.5,617.3
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.1.191,dst,1,5,238,1,1,-0.0,-0.0,0,0.0,0.249243,5.0,0.5,23.8
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.1.221,dst,1,2,105,1,1,-0.0,-0.0,0,0.0,0.004669,2.0,0.2,10.5
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.1.53,dst,2,21,5907,2,2,1.0,1.0,0,0.0,0.558307,10.5,2.1,590.7
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.1.61,dst,1,3,121,1,1,-0.0,-0.0,0,0.0,0.10229,3.0,0.3,12.1
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.0.148,src,1,16,5675,1,1,-0.0,-0.0,0,0.0,0.81636,16.0,1.6,567.5
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.0.155,src,1,5,232,1,1,-0.0,-0.0,0,0.0,0.300255,5.0,0.5,23.2
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.0.165,src,1,3,121,1,1,-0.0,-0.0,0,0.0,0.10229,3.0,0.3,12.1
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.0.243,src,1,5,238,1,1,-0.0,-0.0,0,0.0,0.249243,5.0,0.5,23.8
run_001,encrypted_anomaly,1,1726135211.582587,1726135221.582587,10.0.0.67,src,1,2,105,1,1,-0.0,-0.0,0,0.0,0.004669,2.0,0.2,10.5
